number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
67,56,,81614,6172,171,3549,3156,393,13.64285714,,7,8,,,,,6,,4,,
4,3,,186,166,3,,,,661.3333333,,3,3,,,,,0,,0,,
1,,,2,,,980,608,372,,,1,1,,,,,0,,0,,
1,,,1,,,1808,1387,421,,,1,1,,,,,0,,0,,
46,27,,3960,1795,75,2064,1830,234,88.7037037,,7,6,,,,,0,,0,,
119,29,,95195,3414,121,2744,1589,1155,66.72413793,,3,6,,,,,0,,0,,
32354,,,2,,,2571,379,2192,,,2,2,,,,,0,,0,,
5,5,,22,22,5,,,,350.8,,1,1,,,,,0,,0,,
6,6,,110,90,6,,,,289.1666667,,1,1,,,,,0,,0,,
15,,,1639,,,1772,1772,0,,,1,1,,,,,0,,0,,1
165,49,,20935,10159,291,3222,2826,396,33.32653061,,18,18,,,,,0,,0,,
3,3,,868,672,12,3723,2587,1136,436.6666667,,1,1,,,,,0,,0,,
19,4,,1544,451,29,3919,1932,1987,466.25,,4,4,,,,,0,,0,,
1044,214,,268785,15722,594,,,,3.023364486,,23,24,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
24,2,,1995,214,3,4833,4386,447,627.5,,1,1,,,,,0,,0,,
2,2,,80,80,2,,,,132.5,,1,1,,,,,0,,0,,
17,4,,95,20,7,3381,930,2451,827,,2,2,,,,,0,,0,,
4,1,,1437,334,18,2823,1414,1409,2967,,2,2,,,,,0,,0,,
21,19,,381,362,19,1051,1051,0,139.7894737,,1,1,,,,,0,,0,,
41,9,,17709,8121,185,3248,3185,63,170.625,,1,1,,,,,0,,0,,
1,,,8,,,,,,,,1,1,,,,,0,,0,,
54,51,,1630,1053,84,877,605,272,16.37254902,,4,4,,,,,0,,0,,
6,3,,233,24,3,1606,1295,311,354.3333333,,1,1,,,,,0,,0,,
3,,,122,,,3912,2535,1377,,,1,1,,,,,0,,0,,
1,,,203,,,34,34,0,,,1,1,,,,,0,,0,,
1,1,,1,1,1,,,,816,,1,1,,,,,0,,0,,
9,5,,229,79,8,,,,37.4,,2,2,,,,,0,,0,,
1,1,,107,98,5,4290,3816,474,1136,,1,1,,,,,0,,0,,
5,1,,92,68,2,1473,205,1268,1535,,1,1,,,,,0,,0,,
3,,,14,,,,,,,,1,1,,,,,0,,0,,
51,35,,2282,1235,59,,,,37.22857143,,6,6,,,,,0,,0,,
3,1,,661,35,4,3875,3870,5,1708,,1,1,,,,,0,,0,,
211,120,,12011,6814,343,,,,18.775,,11,11,1,0,2,2,0,0,2,,
20,18,,721,283,22,4577,3653,924,185.7777778,,5,6,,,,,0,,0,,
569,127,,6685,3754,212,2967,1667,1300,28.22834646,,11,11,4,0,9,2.25,0,0,9,435.237662,
2038,31,,464477,2707,136,2663,107,2556,140.8064516,,10,9,,,,,0,,0,,
3,3,,27004,865,98,4523,2772,1751,660,,2,2,1,0,1,1,2,1,11,,
23,18,,3288,1353,96,,,,66.94444444,,3,3,,,,,0,,0,,
1,,,97,,,,,,,,1,,4,0,8,2,1,2,8,20.74394676,
6,4,,249,204,5,,,,36.25,,1,1,3,1,2,0.666666667,1,1,3,543.4300231,
76,41,,6668,5291,219,,,,54.41463415,,4,2,,,,,0,,0,,
507,216,,448842,21216,923,2600,1053,1547,7.75,,20,20,,,,,1,,5,,
5,,,103,,,4356,3074,1282,,,1,1,,,,,0,,0,,
44,27,,6591,4902,206,3512,2847,665,54.85185185,,7,6,,,,,0,,0,,
3,2,,223,19,2,2600,1836,764,510,,2,2,,,,,0,,0,,
342,261,,63621,23334,674,5308,1301,4007,7.383141762,,23,24,,,,,0,,0,,
188,148,,13201,11485,358,3745,3100,645,3.513513514,,5,5,1,0,0,0,0,1,0,,
113,54,,4065,2229,135,,,,7.907407407,,4,4,1,0,0,0,1,1,23,,
23,17,,5519,1234,59,3060,416,2644,177.6470588,,2,2,,,,,0,,0,,
9,5,,422,212,14,3576,1863,1713,385.6,,1,1,,,,,2,,7,,
9,8,,48,42,8,,,,46.875,,1,1,,,,,0,,0,,
1,1,,3940,3663,36,3977,2866,1111,1076,,1,1,5,1,9,1.8,0,3,9,306.033287,
240,117,,15791,5205,406,2075,1553,522,12.87179487,,10,9,,,,,0,,0,,
1,1,,4,4,1,,,,649,,1,1,,,,,0,,0,,
8,6,,327,78,9,3905,3488,417,98.83333333,,3,3,,,,,0,,0,,
881,165,,32678,21162,616,,,,19.56969697,,41,41,1,0,11,11,0,0,11,,
35,16,,315205,783,38,2762,2762,0,148.125,,5,5,,,,,0,,0,,
2,2,,15,15,3,3976,2005,1971,1451,,1,1,,,,,0,,0,,
44,35,,641,524,35,1522,196,1326,20.91428571,,2,2,,,,,0,,0,,
112,,,8668,,,2433,670,1763,,,4,2,,,,,0,,0,,
30,23,,2191,2007,90,4110,3320,790,43.56521739,,2,2,,,,,0,,0,,
2,,,166,,,3494,2420,1074,,,2,2,,,,,0,,0,,
4,2,,273,38,3,5267,3500,1767,859,,3,3,,,,,0,,0,,
9,,,1409,412,22,3457,3452,5,,,3,1,,,,,0,,0,,
561,53,,57770,12739,269,,,,19.8490566,,6,6,,,,,0,,0,,
3,1,,260,1,1,2599,2127,472,896,,1,1,,,,,0,,0,,
33,32,,483,475,39,,,,3.71875,,2,2,,,,,0,,0,,
107,95,,21307,16982,557,,,,20.16842105,,5,5,2,2,9,4.5,0,2,9,403.5289815,
7,3,,4125,1105,53,,,,176.6666667,,3,3,,,,,0,,0,,
3,1,,2299,1304,78,,,,697,,2,1,1,0,0,0,2,0,2,,
33,23,,3679,1759,120,,,,62.04347826,,5,4,,,,,0,,0,,
14,,,1014,,,,,,,,1,1,,,,,0,,0,,
4,4,,18,18,4,,,,102.25,,2,2,1,1,2,2,1,0,2,,
221,14,,38153,3190,98,3221,2534,687,117.1428571,,5,4,1,0,2,2,0,0,2,,
4,1,,20,6,1,3660,3660,0,2392,,4,3,,,,,0,,0,,
164,9,,896,777,9,2311,2169,142,56.66666667,,2,2,,,,,0,,0,,
1,,,12,,,2605,1808,797,,,1,1,,,,,0,,0,,
35,7,,1715,425,15,,,,0,,1,1,,,,,0,,0,,
1,,,8,,,2788,118,2670,,,1,1,,,,,0,,0,,
96,9,,16100,7183,101,3174,512,2662,228.6666667,,12,9,,,,,0,,0,,
23,21,,1366,1140,43,,,,81.42857143,,5,5,,,,,0,,0,,
,1,,597,111,6,3105,2861,244,1943,,,1,,,,,0,,0,,
26,,,2716,1005,3,3454,3399,55,,,1,1,,,,,0,,0,,
44,25,,2607,1429,95,3949,3149,800,87.6,,7,5,,,,,0,,0,,
626,229,,10674,3543,388,,,,3.991266376,,30,30,6,3,14,2.333333333,0,6,14,190.5916319,
382,234,,34540,13259,802,3494,2045,1449,11.41880342,,31,33,,,,,0,,0,,
1,1,,35,1,1,3828,3828,0,757,,1,1,,,,,0,,0,,
17,,,4630,25,1,2520,2353,167,,,2,2,,,,,0,,0,,
48,17,,3719,1062,40,4740,3285,1455,131.3529412,,9,9,,,,,1,,2,,
8,6,,784,122,8,,,,134,,2,2,,,,,0,,0,,
118,80,,128889,6406,373,2977,1764,1213,15.7375,,8,7,1,0,1,1,2,1,1,,
24,10,,563,311,13,,,,56.4,,4,4,,,,,0,,0,,
2,1,,55,8,1,3455,1766,1689,2289,,2,2,,,,,0,,0,,
3,3,,291,335,6,2961,2713,248,187.6666667,,2,3,,,,,0,,0,,
13,13,,86,86,15,,,,174.5384615,,2,2,,,,,0,,0,,
80,37,,4735,2212,84,3435,3426,9,40.56756757,,6,6,,,,,0,,0,,
34,,,299,,,3152,3152,0,,,3,3,,,,,0,,0,,
85,39,,9564,5661,333,3131,1309,1822,53.20512821,,6,7,,,,,0,,0,,
2,1,,642,393,5,3832,3829,3,314,,1,1,,,,,0,,0,,
2,,,22,,,2079,1318,761,,,1,1,,,,,0,,0,,
194,27,,27189,1873,114,860,857,3,85.18518519,,10,9,,,,,0,,0,,
12,10,,46,42,10,,,,249.1,,5,5,,,,,0,,0,,
709,460,1,92709,28386,936,4976,1491,3485,6.434782609,2960,68,70,1891,791,1988,1.051295611,1,86,2000,1248.669861,
276,82,,77182,9591,374,4153,3429,724,24.07317073,,15,14,,,,,0,,0,,
1,1,,1395,22,2,,,,2508,,1,1,,,,,0,,0,,
4,,,13,,,1209,276,933,,,1,1,,,,,0,,0,,
3,,,265,,,5642,3922,1720,,,1,1,,,,,0,,0,,
2,,,23,,,2085,653,1432,,,1,1,,,,,0,,0,,
4,1,,140,8,1,2744,885,1859,2803,,2,2,,,,,0,,0,,
9,7,,1576,608,32,3849,1965,1884,402,,4,4,1,1,5,5,0,0,5,,
188,67,,4795,1509,119,3094,3073,21,52.68656716,,19,18,,,,,0,,0,,
8,2,,1166,71,6,1917,1839,78,794,,2,2,,,,,0,,0,,
1,1,,8,8,1,,,,990,,1,1,,,,,0,,0,,
48,3,,21019,12519,160,3666,1112,2554,869.3333333,,2,2,,,,,0,,0,,
162,113,1,28271,9859,428,3319,141,3178,29.14159292,3293,5,5,,,,,0,,0,,
2,1,,1182,413,23,1805,299,1506,2523,,1,1,,,,,0,,0,,
106,36,,14448,6215,217,,,,19,,8,6,,,,,0,,0,,
4,,,8,,,,,,,,1,1,,,,,0,,0,,
2,2,,246,246,3,3187,1508,1679,1099,,1,1,,,,,0,,0,,
1,1,,23,23,1,2371,2164,207,592,,1,1,,,,,0,,0,,
631,338,,136501,55241,978,3736,1947,1789,7.408284024,,50,54,26,2,309,11.88461538,11,7,387,2736.139549,
13,5,,359,73,9,2463,2463,0,194.6,,1,1,,,,,0,,0,,
4,5,,4023,1520,56,4344,97,4247,10.2,,2,3,,,,,0,,0,,
1108,326,,575042,19990,932,4362,2778,1584,5.429447853,,67,64,,,,,0,,0,,
1,1,,2,2,1,4885,4781,104,536,,1,1,,,,,0,,0,,
85,71,,10679,1896,91,4130,3232,898,38.12676056,,13,13,4,0,10,2.5,0,3,10,502.2853472,
37,27,,1205,190,28,,,,39.44444444,,2,2,13,6,31,2.384615385,0,12,31,2416.950081,
98,25,,633,166,26,1982,1378,604,28.16,,1,1,,,,,0,,0,,
3,2,,909,874,17,1782,1554,228,1385,,3,3,,,,,0,,0,,
1,2,,2,4,2,1824,235,1589,1132,,1,2,,,,,0,,0,,
2,1,,198,2,1,,,,388,,2,2,,,,,0,,0,,
45,38,,946,111,38,3320,3246,74,18.07894737,,2,1,,,,,0,,0,,
1173,270,,19710,10435,640,,,,12.56296296,,26,25,,,,,0,,0,,
134,20,,5287,1772,121,1537,1275,262,205.6,,2,2,30,13,80,2.666666667,0,22,80,71.9800463,
15,15,,230,205,21,,,,52.4,,2,2,1,1,10,10,0,1,10,,
4,3,,701,235,10,4380,2386,1994,655.6666667,,1,1,25,18,97,3.88,0,22,97,111.8320602,4
2,,,280,36,2,3943,426,3517,,,1,1,,,,,0,,0,,
3,3,,12,12,3,4354,1793,2561,842,,1,1,,,,,0,,0,,
1,1,,311,238,3,2891,2247,644,1135,,1,1,,,,,0,,0,,
44,3,,4511,23,3,4088,1193,2895,1308.333333,,3,3,,,,,0,,0,,
75,42,,5835,3106,151,,,,38.26190476,,2,2,2,0,0,0,0,1,0,18.45711806,
42,31,,4252,3062,99,4657,4657,0,20.03225806,,6,7,5,2,13,2.6,1,5,16,536.2198727,
13,1,,260,89,14,,,,2145,,3,3,6,3,3,0.5,0,3,3,154.0815625,
20,,,1412,,,2754,1958,796,,,2,2,,,,,0,,0,,
19,14,,1538,768,36,1073,1046,27,391.5,,2,2,,,,,0,,0,,
66,19,,5664,1160,31,2167,2133,34,55.94736842,,2,2,,,,,0,,0,,1
1,1,,24,3,1,3155,1702,1453,2352,,1,1,,,,,0,,0,,
2,,,54,,,4258,1379,2879,,,1,1,,,,,0,,0,,
4194,1226,,348399,148266,4183,5248,1540,3708,4.524469821,,180,183,,,,,0,,0,,
8,6,,921,181,22,5062,3454,1608,236.1666667,,2,2,,,,,0,,0,,
4,3,,39,31,3,,,,861.3333333,,2,2,,,,,0,,0,,
17,12,,1505,977,27,,,,253.8333333,,3,3,,,,,0,,0,,
4,2,,1684,646,36,,,,325.5,,2,2,,,,,0,,0,,
28,19,,685,349,30,3310,3144,166,31.15789474,,5,5,,,,,0,,0,,
358,2,,14262,26,3,2232,1601,631,2397.5,,3,2,,,,,0,,0,,
2,,,5,,,3275,3233,42,,,1,1,,,,,0,,0,,
120,78,,11089,6715,197,2847,2010,837,11.12820513,,5,5,,,,,0,,0,,
4,4,,46,46,4,646,412,234,1019.75,,1,1,,,,,0,,0,,
27,16,,65202,5599,114,3858,2193,1665,127.25,,8,8,1,0,1,1,0,1,1,,
8,8,,82,78,8,2885,2884,1,91.5,,3,3,,,,,0,,0,,
,1,,275,310,8,2655,1388,1267,1763,,,1,,,,,0,,0,,
9,,,1079,,,3801,3439,362,,,1,1,,,,,0,,0,,
7,4,,1310,707,38,4871,1443,3428,950.5,,4,4,,,,,0,,0,,
1,1,,4042,3765,38,3731,2558,1173,1248,,1,1,,,,,0,,0,,
2,1,,80,54,4,3227,2903,324,1137,,1,1,,,,,0,,0,,1
4,,,28,,,3605,3030,575,,,2,2,4,1,46,11.5,4,1,114,660.0334491,
41,27,,3095,1992,152,3369,38,3331,122.037037,,3,3,,,,,0,,0,,4
110,104,,978,723,104,,,,0.509615385,,2,2,1,1,1,1,1,1,4,,1
1,1,,1,1,1,,,,1387,,1,1,,,,,0,,0,,
1,1,,1148,6,2,,,,2259,,,1,,,,,0,,0,,4
3,1,,296,9,1,1322,574,748,1388,,1,1,,,,,0,,0,,
303,6,,6622,490,12,4081,2763,1318,146,,4,4,,,,,0,,0,,
2,1,,50,18,2,2373,2363,10,927,,1,1,,,,,0,,0,,
41,25,,17990,1518,135,1761,1452,309,82.28,,3,3,2,2,1,0.5,15,1,43,0.486979167,
9,4,,3615,1851,30,2441,2441,0,198.75,,1,2,,,,,0,,0,,
1,,,4,,,2378,1890,488,,,1,1,,,,,0,,0,,
4,1,,443,2,1,3817,3134,683,981,,2,2,,,,,0,,0,,
2,,,622,,,516,516,0,,,1,1,,,,,0,,0,,
277,19,,6117,3612,76,,,,65.94736842,,5,4,80,32,436,5.45,11,50,490,1160.840116,
3,1,,22,8,1,777,777,0,524,,1,1,,,,,0,,0,,
1257,15,,826,341,21,2295,2295,0,59.73333333,,3,3,,,,,0,,0,,
19,10,,3089,2211,70,3507,2044,1463,206.7,,2,2,,,,,0,,0,,
24,17,,474,298,18,3216,2623,593,76.47058824,,5,5,,,,,0,,0,,
3,2,,51,10,2,,,,617,,1,1,,,,,0,,0,,
8,6,,601,353,32,,,,6.166666667,,5,5,,,,,0,,0,,
139,117,,19318,6673,379,,,,39,,18,19,1,1,1,1,0,1,1,,
149,28,,182974,579,30,4552,1564,2988,92.78571429,,6,6,,,,,0,,0,,
182,126,,17735,8005,453,,,,18.17460317,,9,9,,,,,0,,0,,
218,152,,19980,6139,355,,,,14.53947368,,13,13,,,,,0,,0,,
12,9,,688,359,21,,,,73.77777778,,2,2,,,,,0,,0,,
164,106,,20490,9711,548,2854,573,2281,35.05660377,,18,18,3,1,3,1,4,2,29,1610.266088,
2,2,,4,4,2,2695,1851,844,631,,1,1,,,,,0,,0,,
11,6,,1936,980,18,3647,2789,858,380.3333333,,5,5,,,,,0,,0,,
12,9,,1650,408,24,1751,1751,0,332.4444444,,4,4,,,,,0,,0,,
1,1,,102,57,1,2923,967,1956,2066,,1,1,,,,,0,,0,,0
5,4,,2223,83,4,5901,5419,482,745,,1,1,1,0,1,1,0,0,1,,
3,,,8,,,,,,,,2,1,,,,,0,,0,,
74,13,,3332,60,13,1677,34,1711,281.3846154,,4,8,,,,,0,,0,,
19,14,,1074,532,18,2871,2147,724,144.5714286,,3,2,1,1,3,3,0,1,3,,
1,1,,167,111,5,2374,1745,629,290,,1,1,,,,,0,,0,,
28,27,,222,217,27,3010,3010,0,35.51851852,,1,1,,,,,0,,0,,
347,80,,3001,2207,97,2953,1432,1521,17.0125,,3,3,,,,,0,,0,,
1,,,14,,,2256,1423,833,,,1,1,,,,,0,,0,,
1,,,171,,,3792,3792,0,,,1,1,,,,,0,,0,,
1,1,,20,19,1,,,,908,,1,1,,,,,0,,0,,
2,,,4,,,1695,1695,0,,,1,1,,,,,0,,0,,
4,4,,55,55,4,1773,835,938,648,,3,3,,,,,0,,0,,
408,81,,35948,4851,254,2597,1852,745,18.80246914,,12,15,,,,,0,,0,,
11,7,,702,662,13,2018,1544,474,188.2857143,,3,3,,,,,0,,0,,
1469,405,,29090,15248,904,4477,1157,3320,9.925925926,,26,25,,,,,0,,0,,
3,2,,157,55,3,,,,0,,1,1,,,,,0,,0,,
26,18,,1912,886,56,,,,169.1666667,,5,6,,,,,0,,0,,
167,11,,22428,20758,170,4960,3531,1429,158.1,,3,3,1,1,0,0,6,1,112,,
72,34,,52155,17771,190,4215,4215,0,83.34782609,,4,4,,,,,0,,0,,
209,181,,13089,7044,472,2471,2469,2,2.491712707,,19,19,,,,,0,,0,,
2,1,,27,9,1,,,,100,,1,1,,,,,0,,0,,
10,6,,7331,155,6,,,,329.1666667,,1,2,,,,,0,,0,,
66,45,,10139,4148,169,2259,2098,161,19.02222222,,10,10,,,,,0,,0,,
45,26,,11479,2044,96,,,,58.76923077,,9,9,1,0,0,0,1,1,0,,
2,1,,40,38,2,,,,791,,2,2,,,,,0,,0,,
16,8,,342,222,9,3900,572,3328,453,,5,4,,,,,0,,0,,
98,32,,10311,693,56,3174,1175,1999,121,,5,6,,,,,0,,0,,
1,1,,964,208,8,,,,4583,,1,1,1,0,5,5,1,1,6,,
25,21,,5524,4786,179,4708,4549,159,61.0952381,,7,7,,,,,0,,0,,
5,4,,2227,2181,9,,,,717.25,,3,3,,,,,0,,0,,
163,64,,375136,9289,157,3246,3245,1,8.90625,,6,7,,,,,0,,0,,
1661,443,,102817,17311,969,3585,1811,1774,7.139954853,,52,53,,,,,0,,0,,
2,2,,18,24,3,5330,4166,1164,804.5,,1,1,,,,,0,,0,,
7,1,,545,38,1,3567,3500,67,590,,2,2,,,,,0,,0,,
882,48,,6738,3641,111,5475,886,4589,30.125,,15,16,,,,,0,,0,,
30,9,,334,69,9,,,,152.3333333,,2,2,,,,,0,,0,,
3,1,,327,46,1,4252,541,3711,3199,,1,1,,,,,0,,0,,
11,4,,588,157,5,4342,3025,1317,483,,3,2,,,,,0,,0,,
60,55,,1908,1250,79,4988,3008,1980,45.69090909,,11,11,,,,,0,,0,,
224,18,,1035,206,31,3209,1718,1491,101.1666667,,7,6,1,0,2,2,0,0,2,,
23,14,,2741,1420,26,3673,3480,193,281.6428571,,8,8,,,,,0,,0,,
11,7,,255,47,7,,,,14.28571429,,2,2,,,,,0,,0,,
962,55,,3219,1857,134,,,,25.34545455,,15,15,,,,,0,,0,,
3,1,,666,6,1,,,,1865,,3,3,5,5,35,7,0,5,35,0,
7,7,,3218,1382,24,,,,85.85714286,,1,1,,,,,0,,0,,
39,,,4672,,,,,,,,1,,,,,,0,,0,,
1,,,4,,,,,,,,1,,,,,,0,,0,,
560,300,,73737,58860,866,2874,2867,7,9.566666667,,38,37,,,,,0,,0,,
437,221,,38415,15363,485,4342,2225,2117,10.20873786,,39,38,,,,,0,,0,,
3,,,214,,,,,,,,1,,,,,,0,,0,,
48,23,,3698,968,62,,,,0,,1,1,,,,,0,,0,,
3,1,,18,2,1,,,,136,,1,1,,,,,0,,0,,
32,25,,1602,686,36,7379,1103,6276,149.24,,9,9,1,0,0,0,1,1,-1,,
103,59,,24451,11729,423,4810,1134,3676,74.6779661,,7,8,,,,,0,,0,,
43,26,,4167,1285,89,4151,3698,453,20.57692308,,1,1,,,,,0,,0,,
3,2,,27,19,3,,,,232.5,,2,2,,,,,0,,0,,
24,13,,10495,1216,83,828,560,268,27,,3,3,,,,,0,,0,,
9,6,,71,57,7,,,,203.1666667,,2,2,,,,,0,,0,,
3,,,128,,,1429,1427,2,,,2,2,,,,,0,,0,,
73,6,,5138,1680,101,,,,2.166666667,,2,2,,,,,0,,0,,
3,,,10,,,,,,,,1,,,,,,0,,0,,
12,9,,4134,778,24,,,,6.25,,2,1,,,,,0,,0,,
3,2,,91,80,2,3480,335,3145,1304,,1,1,,,,,0,,0,,
26,23,,3218,659,27,4567,1381,3186,179.4782609,,2,2,,,,,0,,0,,
24,16,,726,386,22,3770,1122,2648,156.4375,,2,2,,,,,0,,0,,
550,69,,2371,1488,122,7209,54,7263,27.73913043,,11,10,3,2,3,1,0,2,3,885.0847454,
13,1,,814,363,2,3282,1496,1786,837,,1,1,,,,,0,,0,,
1010,257,,55198,17162,919,,,,17.15564202,,41,37,12,4,18,1.5,0,7,18,2170.183692,
4119,1257,,182145,75179,2714,4773,1416,3357,3.999204455,,116,117,1,0,3,3,0,1,3,,
3577,450,,79412,43506,1518,,,,2.462222222,,38,34,7,3,5,0.714285714,0,6,5,339.1640972,
2599,1020,,401360,58197,3185,3379,61,3318,5.054901961,,148,147,,,,,0,,0,,
178,15,,22063,11183,56,2481,1535,946,174.6,,3,3,,,,,0,,0,,
49,37,,8539,3812,251,1850,1844,6,68.54054054,,5,5,,,,,0,,0,,4
13,8,,5460,2681,118,1819,1819,0,176.75,,4,4,47,21,38,0.808510638,1,36,40,1407.517361,
563,154,,15147,6621,285,2464,117,2347,12.49350649,,18,18,,,,,0,,0,,
121,97,,75872,10376,498,2368,2368,0,27.95876289,,9,9,2,1,8,4,1,2,13,1.539224537,
38,33,,10493,7241,85,,,,87.90909091,,4,4,,,,,0,,0,,
154,102,,28554,19195,337,3581,1460,2121,45.62745098,,28,28,,,,,0,,0,,
2960,174,,25335,14354,532,,,,14.24712644,,15,16,,,,,0,,0,,
77,56,,74705,5537,217,1772,888,884,7.160714286,,4,4,,,,,0,,0,,
131,78,,10428,5203,127,,,,41.69387755,,5,6,,,,,0,,0,,3
760,381,,597447,58392,2019,2884,621,2263,13.58792651,,49,47,,,,,0,,0,,5
329,243,,26491,16671,574,1680,436,1244,5.181069959,,20,21,,,,,0,,0,,
159,42,,22197,5329,149,1757,1148,609,37.61904762,,5,4,,,,,0,,0,,
4,,,54,,,,,,,,1,,,,,,0,,0,,
46,7,,813,286,13,4790,2884,1906,325.5714286,,6,6,1,0,5,5,2,0,9,,
48,,,6609,,,1813,1754,59,,,1,1,,,,,0,,0,,1
1,,,2,,,2504,2175,329,,,1,1,,,,,0,,0,,
409,134,,18025,10141,465,4485,1287,3198,30.24626866,,15,14,2,1,5,2.5,3,1,10,56.93200231,
5,3,,43,34,3,2263,2073,190,170.6666667,,2,1,,,,,0,,0,,
6,5,,70,69,5,3072,1178,1894,711.8,,1,1,,,,,0,,0,,
4,1,,156,136,2,2962,1750,1212,2490,,2,2,,,,,0,,0,,
19,16,,12002,2925,144,2648,1418,1230,178.0625,,4,4,4,2,2,0.5,7,2,27,413.7801389,
433,152,,49721,41668,585,,,,16.75,,8,10,27,9,93,3.444444444,2,8,124,3433.882674,
8,6,,952,462,16,,,,257.3333333,,2,2,,,,,0,,0,,
25,17,,3150,808,60,4455,3670,785,89.94117647,,2,2,,,,,0,,0,,
102,54,,8513,5176,159,3357,2911,446,14.77777778,,8,8,,,,,0,,0,,
34,24,,10007,1004,106,1881,912,969,65.75,,1,1,,,,,0,,0,,
4,2,,9056,7656,80,3832,3074,758,795,,2,2,,,,,0,,0,,
139,30,,2004,743,47,4079,1599,2480,120.2666667,,6,7,,,,,2,,12,,
21,21,,382,382,21,4748,117,4631,39.38095238,,3,3,,,,,0,,0,,
23,21,,171,150,21,2576,2234,342,14.38095238,,1,1,,,,,0,,0,,
10,6,,367,302,7,3449,1924,1525,406,,1,1,,,,,0,,0,,
1221,150,,58162,12045,531,2101,1859,242,2.413333333,,15,15,,,,,0,,0,,
112,73,,53569,10191,438,,,,18.97260274,,11,12,2,1,3,1.5,0,2,3,355.2838773,
132,26,,1217,1029,67,,,,0.384615385,,2,1,,,,,0,,0,,
2,,,23,,,,,,,,1,1,,,,,0,,0,,
44,27,,9828,1461,123,2844,1923,921,28.03703704,,4,4,2,0,-2,-1,0,2,-2,0.023472222,
614,137,,698585,3730,291,4665,2030,2635,37.56934307,,23,19,1,1,1,1,0,0,1,,
792,340,1,2797498,37039,1474,5151,2690,2461,9.629411765,3274,69,71,2,0,12,6,3,0,25,39.99853009,
105,85,,4250,2893,114,3400,3400,0,19.89411765,,5,5,,,,,0,,0,,
2,1,,4,2,1,2720,2498,222,1988,,2,2,,,,,0,,0,,
12,4,,194,8,4,,,,247.25,,1,1,1,0,0,0,0,1,0,,
66,9,,845,71,11,3697,3697,0,66.5,,1,1,,,,,0,,0,,
1,,,2,,,1064,66,1130,,,1,1,,,,,0,,0,,
1,1,,5,5,1,2709,2086,623,2113,,1,1,,,,,0,,0,,
728,128,,55458,14995,636,818,818,0,34.265625,,68,67,2,0,9,4.5,2,0,12,2629.342627,
27,,,1582,,,2189,746,1443,,,1,1,,,,,0,,0,,
1,1,,2,2,1,4433,3502,931,1327,,1,1,,,,,0,,0,,
1108,64,,12113,10997,215,3349,2829,520,43.21875,,8,8,,,,,0,,0,,
180,30,,258,258,30,,,,57.2,,3,3,,,,,0,,0,,
28,19,,1046,267,23,4011,1345,2666,124.2105263,,6,6,,,,,0,,0,,
729,348,,102194,36822,847,1607,1607,0,10.35057471,,41,39,,,,,0,,0,,
8,7,,112,110,22,1879,1656,223,298,,3,3,,,,,0,,0,,
32,22,,3586,3287,52,3349,2051,1298,131.4090909,,1,1,,,,,0,,0,,
4,5,,12,15,5,6469,3975,2494,39.6,,1,2,,,,,0,,0,,
60,7,,14627,1084,46,,,,229.4285714,,3,3,,,,,0,,0,,
6,2,,93,20,2,,,,699.5,,3,3,272,185,5559,20.4375,0,79,5559,1057.13875,
35,21,,5353,528,50,2313,1783,530,132.1904762,,2,2,,,,,0,,0,,
739,245,,20964,8914,435,4115,2878,1237,9.816326531,,39,39,,,,,0,,0,,
176,18,,379572,1280,69,3192,177,3015,114.8888889,,6,6,,,,,0,,0,,
2,2,,14,14,2,2812,1330,1482,955,,2,2,,,,,0,,0,,
27,21,,17857,2237,48,,,,61.66666667,,2,1,,,,,0,,0,,
12,8,,77,41,8,,,,242.875,,1,1,,,,,0,,0,,
5,5,,314,119,6,,,,313.4,,,1,,,,,0,,0,,
19,7,,715,443,8,4646,2091,2555,428.8571429,,3,3,,,,,0,,0,,
7,7,,1254,687,17,2545,1973,572,204.1428571,,2,2,,,,,0,,0,,
268,,,,,,,,,,,1,1,,,,,1,,3,,
45,13,,1279,463,15,,,,30,,3,3,,,,,0,,0,,
1936,150,,19257,14478,305,,,,3.806666667,,25,26,62,20,194,3.129032258,2,48,197,4435.057755,
413,46,,53032,2695,173,2054,2054,0,62.36956522,,36,33,,,,,0,,0,,
2,,,25,,,3425,3296,129,,,1,1,,,,,0,,0,,
8,5,,1824,487,12,4428,766,3662,281.2,,2,3,,,,,0,,0,,
30,21,,2216,1604,69,4505,2779,1726,67.71428571,,3,3,,,,,0,,0,,
180,54,,273,269,54,,,,25.11111111,,4,4,,,,,0,,0,,
24,21,,76,67,22,1996,2,1994,151.8571429,,2,2,,,,,0,,0,,
16,2,,212,4,2,,,,1239.5,,3,2,,,,,0,,0,,
6,,,341,,,,,,,,1,1,8,0,19,2.375,0,5,19,1582.202894,
60,30,,4787,3731,323,1926,1926,0,67.76666667,,3,3,1,0,19,19,0,0,19,,
2,,,29,,,3340,3340,0,,,1,1,,,,,0,,0,,
