number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
4,4,6,26760,862,23,1527,1166,361,959,639.3333333,2,2,,,,,0,,0,,
79,40,,42836,24683,71,,,,0,,1,1,,,,,0,,0,,
107,52,,36393,33202,57,,,,9.230769231,,4,4,,,,,0,,0,,4
5,1,,26,6,2,3574,3003,571,1246,,2,2,,,,,0,,0,,
516,11,3,2165,582,26,1780,1675,105,730.5,,4,4,4,2,1,0.25,0,3,1,60.79990741,
150,104,89,189139,8859,229,1631,989,642,16.93269231,19.78651685,20,22,,,,,0,,0,,
118,42,,169040,141907,225,3598,1688,1910,28.94736842,,17,12,,,,,0,,0,,
6,1,,6901,3787,11,4824,2000,2824,2926,,2,2,,,,,0,,0,,
27,16,4,15409,3989,46,2347,950,1397,235.0625,940.25,2,1,,,,,1,,-1,,
14,10,,391,110,18,2866,2048,818,118.5,,2,2,,,,,0,,0,,
17,10,,3988,2349,12,1408,41,1449,227.5,,1,3,,,,,0,,0,,
343,72,10,22338,5804,115,1233,154,1079,18.55555556,133.6,12,12,,,,,0,,0,,
96,71,13,135277,15959,142,1206,371,835,48.53521127,265.0769231,12,11,,,,,1,,1,,
566,5,1,10112,235,7,3139,1335,1804,508.6,2543,3,3,,,,,0,,0,,
23,15,,93053,79565,98,,,,200.0666667,,3,3,9,3,5,0.555555556,1,5,5,928.755,
516,156,,163094,69105,246,,,,25.35897436,,20,20,1,0,14,14,0,0,14,,
39,9,1,42159,881,25,188,188,0,97.88888889,881,5,5,1,0,2,2,0,0,2,,
38,8,,182976,38425,42,,,,116.125,,1,1,,,,,0,,0,,
50,29,,35563,4542,42,,,,80.24137931,,12,12,,,,,0,,0,,
101,,,,,,,,,,,1,,,,,,0,,0,,
24,16,,6877,3034,47,,,,32.375,,2,2,,,,,0,,0,,
954,70,,40699,31318,140,3419,2088,1331,12.88571429,,8,7,,,,,0,,0,,
18,12,,2382,635,15,3243,1445,1798,213.5833333,,4,4,,,,,0,,0,,
39,5,2,38027,27462,193,3211,3211,0,102.3333333,,6,2,,,,,0,,0,,
41,8,,14516,10611,23,4496,3238,1258,174.375,,2,2,,,,,0,,0,,
109,49,6,123419,56307,204,1128,1115,13,58.70833333,469.6666667,5,5,,,,,0,,0,,
3,2,,4546,3288,5,,,,951,,2,2,,,,,0,,0,,
246,74,23,101061,81678,185,2486,943,1543,38.32432432,123.3043478,19,19,,,,,0,,0,,
21,10,,136472,189854,135,4953,2975,1978,217.8,,6,5,2,0,0,0,16,2,2,-143.9930556,
4,3,1,2171,44,6,3633,3353,280,1193,,2,1,3,2,2,0.666666667,0,3,2,123.0693981,
87,52,49,6418,2905,189,2299,1543,756,72.76923077,77.2244898,4,4,,,,,0,,0,,
2,,,117,,,,,,,,1,1,10,4,11,1.1,16,9,50,1807.79588,
53,40,21,136810,110995,356,3242,231,3011,82.575,157.2857143,3,4,,,,,0,,0,,
5,3,,24404,9136,32,4987,1501,3486,1769.5,,1,2,,,,,0,,0,,
6,3,,6439,2572,24,2610,449,2161,713.6666667,,3,2,,,,,0,,0,,
426,197,1,36727,13023,292,2464,2464,0,19.56852792,3855,26,26,3,0,43,14.33333333,0,1,43,597.0937963,
51,26,12,26170,6321,131,4859,1809,3050,204.5,443.0833333,10,11,,,,,0,,0,,
49,30,,27882,4511,56,3683,2355,1328,56.96666667,,4,4,,,,,0,,0,,
9,2,,756,170,4,3194,3194,0,1155,,5,4,,,,,0,,0,,
5,2,,6672,132,2,,,,1096.5,,3,1,14,2,99,7.071428571,1,4,113,478.8859722,3
188,111,12,180712,56071,287,3249,2717,532,34.30630631,317.3333333,32,31,,,,,0,,0,,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
76,6,,54386,26843,40,,,,252,,4,4,,,,,0,,0,,
18,14,,20675,11562,29,3695,316,3379,137.5,,2,2,,,,,0,,0,,
14,8,3,4454,1678,13,1886,219,1667,193.75,516.6666667,4,4,,,,,0,,0,,
1,1,,2,2,1,,,,1501,,1,1,,,,,0,,0,,
673,183,6,105251,24648,300,4750,689,4061,26.10928962,796.3333333,28,27,,,,,0,,0,,
52,35,,981150,30975,76,2968,323,2645,49.11428571,,3,3,,,,,0,,0,,
4,2,,101,67,3,1526,1473,53,248.5,,1,1,,,,,0,,0,,
829,401,12,172129,67845,783,4535,364,4171,10.36408978,346.3333333,65,64,25,9,111,4.44,1,15,111,1406.220313,
36,15,8,60207,13669,68,4640,638,4002,312.6,586.125,7,6,45,27,94,2.088888889,0,37,94,2196.966053,
31,8,,49413,33044,18,2551,2076,475,280,,4,4,,,,,0,,0,,
5,2,,211,22,2,2821,2821,0,145,,1,1,,,,,0,,0,,
29,18,,2895,1418,19,3463,1842,1621,217.9444444,,3,3,,,,,0,,0,,
844,416,19,655312,52260,844,2457,779,1678,11.95432692,261.7368421,74,73,2,0,7,3.5,0,0,7,335.1673495,
4,4,,935,886,21,,,,624.5,,1,2,,,,,0,,0,,
50,23,,7695,1259,50,,,,35.56521739,,10,10,,,,,0,,0,,
51,39,,28676,2549,63,2712,1914,798,36.71794872,,6,6,,,,,0,,0,,
17,5,10,29363,1122,25,2028,415,1613,670.6,335.3,2,3,1,1,13,13,1,0,33,,
9,4,,10435,323,9,4248,1247,3001,614,,7,8,22,2,6,0.272727273,0,22,6,286.0326505,
365,221,413,1058038,468354,964,1614,736,878,1.466063348,0.784503632,34,35,1,0,2,2,1,1,2,,
99,60,3,378224,1301,87,2750,609,2141,59.28333333,1185.666667,4,4,,,,,0,,0,,
48,11,,3997,2227,23,,,,285.4545455,,6,7,1,0,0,0,0,1,0,,
1397,536,60,278917,43638,1315,2582,1109,1473,8.604477612,76.86666667,67,68,12,2,44,3.666666667,1,8,53,12.76100694,
199,97,,79105,48548,343,3771,2493,1278,31.59793814,,6,6,,,,,0,,0,,
100,55,,6488,2308,67,4618,1384,3234,79.69090909,,16,16,,,,,0,,0,,
38,28,,25792,18650,140,,,,96.57142857,,4,4,,,,,0,,0,,
1234,156,10,29114,10121,229,2046,543,1503,20.40384615,318.3,12,12,,,,,0,,0,,
2,2,,79,41,2,,,,409.5,,1,1,,,,,0,,0,,
7,,,31601,24625,18,4575,3281,1294,,,3,1,3,2,3,1,4,2,6,8.067962963,
356,257,22,619824,443764,2340,2577,1969,608,3.307392996,38.63636364,20,17,,,,,0,,0,,
193,119,34,100349,4772,156,644,629,15,2.361344538,8.264705882,5,5,11,0,6,0.545454545,6,1,1,845.8005324,
29,26,14,75549,1377,61,1096,561,535,29.57692308,54.92857143,2,2,,,,,0,,0,,
6,1,,5652,84,1,4570,3217,1353,2362,,2,2,,,,,0,,0,,
326,58,,78618,39450,100,4710,2158,2552,57.37931034,,9,9,,,,,0,,0,,
6,5,4,17096,1128,46,2109,311,1798,393,491.25,3,4,,,,,0,,0,,3
17,8,5,26630,8015,38,1756,1752,4,52.625,84.2,3,3,1,1,1,1,0,1,1,,
96,79,,21614,19071,275,,,,30.11392405,,16,16,1,0,2,2,2,0,8,,
27,16,1,17277,1347,27,,,,0,,1,1,,,,,0,,0,,
22,3,,21857,19575,5,,,,8.333333333,,2,2,,,,,0,,0,,
56,44,,11586,9201,144,3075,1914,1161,16.45454545,,4,3,,,,,0,,0,,
194,17,,100391,36529,77,3959,1976,1983,235.2941176,,12,12,3,0,0,0,1,2,1,216.764537,
8,4,,871,828,7,,,,199.25,,1,1,,,,,0,,0,,
369,86,,36184,29504,161,,,,24.8372093,,11,9,,,,,1,,103,,
181,63,30,1499288,1071960,131,1017,80,1097,22.52380952,47.3,12,12,,,,,0,,0,,
242,134,186,403444,146820,488,2377,624,1753,14.6641791,10.56451613,12,12,,,,,0,,0,,
4,2,,31384,28461,4,3890,1976,1914,2145.5,,3,3,153,81,120,0.784313725,12,62,130,616.8462616,
132,52,18,58145,3372,103,1098,601,497,12.23076923,35.33333333,4,4,2,1,14,7,1,1,16,8.137175926,
1,1,,23290,15058,11,,,,0,,,1,,,,,0,,0,,
31,3,,4895,358,3,449,36,485,207.3333333,,4,4,,,,,0,,0,,4
98,27,6,59805,377,37,420,215,205,11.11111111,50,5,4,,,,,0,,0,,
80,39,116,159325,8903,231,1887,467,1420,63.51282051,21.35344828,10,12,,,,,0,,0,,
4,1,,912,25,1,,,,814,,2,1,,,,,0,,0,,
211,77,123,128396,12397,252,1779,989,790,24.1038961,15.08943089,7,7,,,,,0,,0,,
139,58,59,139684,27168,156,1073,73,1000,23.10344828,23.10344828,21,21,,,,,0,,0,,
241,51,,17865,11005,60,,,,33.45098039,,6,4,1,0,0,0,0,0,0,,
9,2,2,33839,913,7,388,388,0,670,670,2,2,,,,,0,,0,,
116,37,19,102429,67867,338,2065,1671,394,69.24324324,134.8421053,7,9,,,,,10,,4,,
101,61,10,96236,3396,140,1112,164,948,27.95081967,170.5,6,11,6,3,17,2.833333333,14,2,49,1064.393542,
115,69,48,48452,5488,200,604,15,619,36.10144928,51.89583333,7,6,,,,,0,,0,,
36,13,26,85174,3131,92,992,40,1032,164.8461538,82.42307692,10,10,2,1,2,1,0,2,2,75.98405093,
246,57,8,329666,94552,119,1850,602,1248,46.89473684,334.125,25,25,,,,,1,,1,,
17,4,,148,89,4,917,355,562,182.25,,2,2,,,,,0,,0,,
194,54,89,45396,7137,289,1158,1019,139,7.759259259,4.707865169,9,9,,,,,0,,0,,
113,66,5,337858,21756,495,1064,204,860,30.59090909,403.8,17,17,,,,,0,,0,,
201,100,21,486543,183257,275,2027,466,1561,15.56,74.0952381,8,10,,,,,0,,0,,
27,15,2,3076,216,16,189,9,180,52,390,5,5,,,,,0,,0,,
112,76,102,46243,29724,314,3388,835,2553,33.15789474,24.70588235,4,4,,,,,0,,0,,
64,4,,127539,68080,103,1403,944,459,68,,3,1,,,,,0,,0,,
22,11,19,132757,64596,60,1532,41,1573,143,82.78947368,11,12,,,,,0,,0,,
2,,,238,,,,,,,,1,,,,,,0,,0,,
104,64,113,391095,27066,278,1321,498,823,16.71875,9.469026549,15,15,,,,,0,,0,,
42,12,3,27680,2025,37,1116,1114,2,181.5833333,726.3333333,6,5,,,,,0,,0,,
11,7,,347,210,7,,,,100.5714286,,2,2,2,1,1,0.5,0,1,1,535.5815278,
25,10,5,34605,1125,19,1091,1062,29,18.3,36.6,4,4,2,1,1,0.5,1,1,17,0.008125,
53,12,16,90913,27172,52,765,716,49,64.16666667,48.125,7,7,,,,,0,,0,,
269,163,108,268415,83124,431,2163,449,1714,11.19018405,16.88888889,35,34,,,,,0,,0,,
74,22,2,30069,750,28,125,125,0,44.5,489.5,3,3,,,,,0,,0,,
133,92,,626581,365040,914,3394,579,2815,30.59782609,,9,9,,,,,5,,7,,
65,26,8,56821,26155,114,1946,991,955,51.11538462,166.125,11,11,,,,,0,,0,,
179,76,,198879,25159,274,,,,19.96052632,,7,7,3,1,3,1,0,2,3,343.2369213,
373,200,121,239098,34574,822,2311,310,2001,10.0201005,16.47933884,17,17,,,,,0,,0,,
2,,,23,,,3257,3082,175,,,1,1,,,,,0,,0,,
133,77,,52134,17991,330,2690,2032,658,7.246753247,,4,5,5,0,5,1,0,5,5,0,
9,2,,29432,13218,61,1326,161,1165,1268,,4,2,,,,,0,,0,,
41,11,,43929,20515,96,1597,1109,488,79.375,,2,1,,,,,0,,0,,
32,,,40746,,,,,,,,1,,,,,,0,,0,,
10,6,,178,27,6,,,,463.1666667,,5,5,,,,,0,,0,,
1,,,13,,,1042,1042,0,,,1,1,,,,,0,,0,,
120,54,13,178422,4384,113,131,51,182,18.77777778,78,17,16,1,0,0,0,1,1,0,,
12,6,,19200,5494,11,1890,1275,615,302.1666667,,3,3,,,,,0,,0,,
130,17,6,189414,116735,30,1621,822,799,124.2352941,352,9,9,2,1,0,0,3,2,8,5.99681713,
2,1,,122,18,2,,,,1993,,1,1,,,,,0,,0,,
2,1,,17,2,1,,,,1075,,1,1,,,,,0,,0,,
1546,270,37,557490,134717,511,4470,289,4181,14.42222222,105.2432432,47,46,7,0,11,1.571428571,0,0,11,2732.11522,
5,4,,850,732,7,2702,2702,0,0,,3,3,,,,,1,,0,,
787,5,,132,44,6,4698,2746,1952,412.4,,3,3,,,,,0,,0,,
527,24,11,18499,4380,80,2150,513,1637,57.79166667,126.0909091,4,5,3,1,3,1,2,1,7,1638.470648,
11,6,,2151,1094,10,2680,2346,334,161.8333333,,2,2,,,,,0,,0,,
2,1,,897,13790,1,1668,1668,0,0,,1,1,,,,,0,,0,,
6,5,1,8683,232,10,1725,1635,90,178.6,893,2,3,,,,,0,,0,,
20,18,,34766,29031,34,2043,502,1541,67.33333333,,4,4,1,0,0,0,0,0,0,,3
7,4,,284,279,7,,,,303.5,,2,2,,,,,0,,0,,
284,20,,6567,6454,55,3388,898,2490,141.8,,8,5,1,0,2,2,0,0,2,,
177,,,,,,,,,,,1,,,,,,0,,0,,
2,3,,4006,887,21,3463,1807,1656,297.6666667,,,1,,,,,1,,1,,
36,28,,28641,10952,64,,,,7.892857143,,3,3,,,,,0,,0,,
34,21,,44680,28226,80,3935,2702,1233,88.04761905,,,1,,,,,0,,0,,
1,1,,24659,11469,4,1452,1452,0,0,,1,1,2,1,18,9,4,0,42,1720.065162,
43,24,,7615,4661,36,2304,1778,526,22.625,,,1,4,0,3,0.75,1,0,3,185.3277546,
10,3,,1464,1180,5,,,,85.33333333,,1,1,1,0,6,6,0,0,6,,
4,3,,4918,2167,16,,,,10.33333333,,1,1,,,,,0,,0,,
76,58,,139896,97195,384,2984,2984,0,34.5862069,,10,9,10,1,144,14.4,6,2,167,-38.01297454,
14,7,,14392,2512,35,1055,212,843,399.5714286,,5,5,,,,,0,,0,,
5338,1323,415,894523,181465,2133,1406,51,1457,1.631141345,5.2,166,167,34,12,146,4.294117647,22,17,234,2673.085729,
1,1,,460,390,2,,,,426,,1,1,,,,,0,,0,,
185,90,7,35700,8577,160,2387,230,2157,25.1125,287,7,7,,,,,0,,0,,
938,307,,881365,213111,777,4505,448,4057,14.752443,,59,59,,,,,0,,0,,
24,10,,40596,325,12,,,,92.5,,6,6,5,1,4,0.8,1,2,4,1.877361111,
2,2,,4667,14,2,2087,1129,958,1002.5,,1,2,1,0,0,0,0,0,0,,
91,76,5,189553,141866,605,2878,2492,386,6.460526316,98.2,7,7,,,,,0,,0,,
40,32,2,12714,9588,105,2065,2065,0,133.9375,2143,12,12,,,,,1,,1,,
74,31,3,6348199,15732,155,2352,2,2354,107.516129,1111,12,13,,,,,0,,0,,
1175,280,2,265181,166405,1031,4886,777,4109,17.26785714,2417.5,72,72,144,41,1993,13.84027778,391,38,5837,3831.696887,
1,1,,4,4,1,,,,2274,,1,1,197,131,1302,6.609137056,0,66,1302,4086.663449,
412,201,32,509376,238605,442,1976,78,2054,14.41791045,90.5625,53,53,49,21,27,0.551020408,2,28,28,1555.981725,
196,85,7,662526,345682,322,650,648,2,36.43529412,442.4285714,17,17,,,,,0,,0,,
259,48,,363985,368602,246,,,,37.91666667,,9,9,1,1,12,12,0,0,12,,
48,28,,7070,1810,43,3697,3217,480,132.7142857,,15,15,2,0,2,1,10,0,18,1177.990278,
426,233,58,358879,159728,674,1779,164,1615,10.10729614,40.60344828,50,51,1,0,-2,-2,0,1,-2,,
1008,255,300,582879,84265,991,2287,991,1296,9.435294118,8.02,58,58,1,0,0,0,1,0,0,,
64,50,43,121884,4107,177,1933,62,1995,40.02,46.53488372,8,8,,,,,0,,0,,
288,149,2,49731,8677,326,1646,812,834,10.32214765,769,14,14,,,,,0,,0,,
664,50,13,40588,2634,73,3218,2136,1082,46.68,179.5384615,7,7,,,,,0,,0,,
152,54,38,97699,16509,193,3356,1593,1763,46.33333333,65.84210526,14,15,4,2,4,1,0,3,4,889.5164236,
5,4,,9916,8973,66,3634,1806,1828,795.75,,2,2,,,,,0,,0,,
1908,571,56,836341,257809,924,2447,1652,795,5.781085814,58.94642857,104,104,1,1,0,0,0,1,0,,
474,246,23,163571,25305,308,3431,792,2639,12.12195122,129.6521739,23,22,1,0,8,8,0,0,8,,
196,102,34,258751,63401,376,1897,376,1521,24.79411765,74.38235294,20,20,,,,,0,,0,,
1005,271,725,293667,99863,2280,2563,610,1953,13.91512915,5.20137931,57,57,4,1,14,3.5,1,1,15,870.7343056,
30,21,,10582,10604,68,4183,3289,894,132.6190476,,2,1,10,8,20,2,1,10,24,1268.603079,
863,10,,6654,6053,30,,,,257.5,,3,2,63,36,136,2.158730159,0,57,136,665.8629167,
249,42,,143616,141677,81,,,,113.1428571,,21,23,,,,,0,,0,,
2548,92,3,336901,232652,831,4610,336,4274,50.29347826,1542.333333,29,28,24,11,716,29.83333333,6,15,731,453.8598958,
28,19,,5328,2597,31,,,,84.31578947,,3,3,,,,,0,,0,,
4609,178,15,85892,25539,392,2146,484,1662,23.09550562,274.0666667,37,37,2412,1262,4961,2.056799337,26,16,7828,2497.167894,
63,53,,5980,4850,198,,,,0.283018868,,1,1,1,1,7,7,0,1,7,,
69,43,1,6724,1620,70,3314,896,2418,64.90697674,2791,9,9,1,0,1,1,0,1,1,,
50,36,9,5057,2512,98,1648,688,960,38.05555556,152.2222222,3,3,3,2,2,0.666666667,1,1,6,1530.188796,
519,201,18,126981,116085,522,2725,2139,586,14.26865672,159.3333333,10,9,88,53,568,6.454545455,3,49,606,757.2685417,
1702,638,11,1490132,1132842,2129,2986,188,2798,7.05799373,409.3636364,66,65,61,10,62,1.016393443,14,13,89,1868.967049,
1119,253,244,195355,149820,836,2877,2500,377,13.48616601,13.98360656,37,36,42,3,215,5.119047619,2,20,284,2286.920972,
29,14,,248497,215546,87,4097,2654,1443,107.4285714,,10,6,,,,,0,,0,,
20,10,,5302,1444,14,3671,2979,692,60.3,,2,2,,,,,0,,0,,
62,54,33,15696,9441,238,2151,1819,332,9.296296296,15.21212121,4,4,,,,,0,,0,,
62,31,2,25278,2973,71,175,173,2,59.41935484,921,7,6,2,2,1,0.5,2,2,0,1.135868056,
7,3,,20942,1404,11,2066,1170,896,874,,4,4,,,,,1,,5,,
3178,73,,9783,9255,339,3847,1533,2314,35.78082192,,13,15,2,1,3,1.5,2,2,6,124.9590046,
4,3,4,10327,611,20,2198,1092,1106,511.3333333,383.5,2,2,,,,,0,,0,,
2,1,,249,160,2,1892,1892,0,3667,,1,1,,,,,0,,0,,
161,120,19,109906,62333,1530,3064,2005,1059,28.99166667,183.1052632,13,13,,,,,0,,0,,
13,11,,19826,2982,78,1827,858,969,140.3636364,,2,2,3,1,1,0.333333333,0,1,1,410.2786227,
17,13,6,13772,1223,20,2204,818,1386,248.0769231,537.5,3,3,,,,,0,,0,,
44,28,,13232,1024,29,1556,1555,1,40.42857143,,,1,,,,,0,,0,,
33,9,,11218,484,18,745,745,0,75.22222222,,3,3,,,,,0,,0,,
41,28,,6241,1531,41,2725,1047,1678,68.35714286,,4,4,,,,,0,,0,,
21,6,,1483,1086,9,2209,2145,64,193,,4,4,,,,,0,,0,,
372,79,,40467,37752,118,4057,1603,2454,32.05063291,,8,8,,,,,0,,0,,
137,49,,12968,4781,129,3989,2089,1900,69.24489796,,19,19,2,0,1,0.5,0,0,1,663.4425347,
37,24,,29295,15784,70,3518,908,2610,406.8571429,,2,1,,,,,0,,0,,
184,98,,61487,43124,122,3132,169,2963,38.94897959,,4,4,,,,,0,,0,,
10,8,,2655,1981,54,5303,5302,1,108.625,,3,3,1,1,1,1,0,0,1,,
54,47,6,4979,4308,145,2831,2508,323,5.978723404,46.83333333,4,4,,,,,0,,0,,
210,37,,200811,113982,110,4919,3135,1784,65.37837838,,15,14,1,0,0,0,0,1,0,,
93,64,6,117457,10043,182,2601,2591,10,23.25,248,11,11,,,,,0,,0,,5
717,130,30,171408,9865,257,2107,359,1748,19.14615385,82.96666667,29,28,47,22,94,2,1,31,113,699.9179745,
92,61,,1705,569,66,3469,3071,398,12.36065574,,1,1,,,,,0,,0,,
12,9,15,94918,80983,127,2859,675,2184,312.7777778,187.6666667,3,3,,,,,0,,0,,
118,78,57,96609,19631,349,2056,1137,919,24.41025641,33.40350877,5,5,,,,,0,,0,,
157,31,,180528,46926,144,3186,1271,1915,151.4516129,,13,11,,,,,0,,0,,
240,56,,64640,51837,159,3577,3577,0,86.125,,19,19,,,,,0,,0,,
15,13,,215279,25099,114,2511,1515,996,147.0769231,,5,6,,,,,0,,0,,
84,21,6,58173,37889,45,4822,2044,2778,155,542.5,4,4,2,1,8,4,0,1,8,541.1099884,
20,19,,446,386,19,,,,97.26315789,,1,1,3,3,5,1.666666667,11,2,16,326.3095602,
15,5,,196155,172943,47,,,,128,,1,1,2,0,-2,-1,0,1,-2,0.659097222,
61,31,32,93013,36831,105,2356,858,1498,50.83870968,49.25,8,8,,,,,2,,1,,
24,5,,107889,20294,3,4747,94,4653,601,,7,4,,,,,0,,0,,
229,9,26,26076,3357,86,2533,1725,808,150.6666667,52.15384615,5,5,,,,,0,,0,,
80,21,,3388,286,25,1221,198,1023,125.2857143,,1,1,,,,,0,,0,,
421,2,,21963,10360,105,,,,432,,1,1,,,,,0,,0,,
31,17,1,47486,1893,39,926,54,980,144.1764706,2451,4,3,,,,,0,,0,,
19,15,,19549,3181,23,2684,46,2638,254.8666667,,5,6,,,,,0,,0,,
689,206,66,185091,51904,424,2446,659,1787,14.06796117,43.90909091,19,18,11,2,7,0.636363636,0,4,7,180.7849306,
502,125,237,372536,65616,899,2592,49,2641,15.752,8.308016878,9,12,,,,,0,,0,,
1189,464,114,2361388,84846,861,2706,767,1939,6.051724138,24.63157895,82,83,,,,,0,,0,,
102,72,,11139,2714,146,2516,2297,219,34.56944444,,3,3,32,7,350,10.9375,4,6,352,1924.701458,
38,15,7,2494,850,55,843,690,153,70.66666667,151.4285714,2,2,,,,,0,,0,,
141,70,61,68277,15840,327,1699,1007,692,32.55714286,37.36065574,16,14,,,,,0,,0,,
228,85,37,115690,26047,256,3486,35,3451,33.11764706,76.08108108,5,5,,,,,0,,0,,
11,1,,307,62,2,1492,1492,0,3638,,1,1,,,,,0,,0,,
4073,963,42,109712,42752,1652,3228,2173,1055,4.321910696,99.0952381,132,132,,,,,0,,0,,
361,142,41,198331,39269,380,2292,230,2062,18.77142857,67.38461538,10,9,2,0,43,21.5,0,0,43,654.0594676,
4,4,,167,837,8,2938,1658,1280,1.666666667,,1,1,2,1,2,1,1,0,3,4.816168981,
1,1,2,20444,96,8,1901,1901,0,590,295,,1,,,,,0,,0,,
1997,175,32,649450,75992,717,2389,279,2110,22.08571429,120.78125,24,26,,,,,0,,0,,
753,150,,25155,20858,174,5169,5169,0,31.06666667,,21,17,,,,,0,,0,,
121,57,4,9345,4326,140,4430,2745,1685,39.5,2133,7,6,308,146,5082,16.5,21,61,5443,244.2728009,
95,22,,9351,579,28,,,,75.31818182,,4,4,1,1,1,1,0,0,1,,
2757,933,22,1062869,668626,3765,3872,790,3082,2.593783494,110,176,174,,,,,0,,0,,
4,1,,1226,240,5,2803,281,2522,4918,,1,1,,,,,0,,0,,
457,82,,37838,31918,108,4666,1687,2979,50.80487805,,26,25,,,,,0,,0,,
180,108,165,310088,12134,454,1615,353,1262,13.37962963,8.757575758,37,37,,,,,0,,0,,
303,156,35,53228,41536,296,2590,184,2406,23.44230769,104.4857143,24,24,,,,,1,,3968,,
61,33,8,96092,40454,256,1312,251,1061,39.39393939,162.5,11,11,12,7,78,6.5,0,9,78,744.8745602,
62,2,,1171,140,3,,,,1469.5,,6,7,1,0,8,8,0,0,8,,
116,58,78,223610,57582,289,2436,221,2215,43.39655172,32.26923077,10,8,,,,,0,,0,,
41,15,,1062,289,15,,,,1.133333333,,1,1,,,,,0,,0,,
332,56,87,398751,293743,512,2663,1154,1509,39.19642857,25.22988506,22,22,,,,,0,,0,,
16,1,,204,6,1,4173,916,3257,3234,,4,4,,,,,0,,0,,
1095,449,167,541209,151385,1211,2555,193,2362,5.260579065,14.14371257,27,26,2,1,0,0,1,2,1,0.004409722,
20242,7461,901,9373772,3069563,15940,2707,76,2783,0.52513068,4.348501665,932,932,13,4,86,6.615384615,0,6,86,2896.395752,
215,45,34,272760,16480,231,2167,224,1943,79.04444444,104.6176471,28,28,9,5,17,1.888888889,1,3,19,586.9784491,
121,69,8,51488,11553,214,1325,58,1267,75.31884058,649.625,8,7,4,2,4,1,0,2,4,470.7315394,
11,6,3,4692,372,10,3774,656,3118,481.8333333,963.6666667,3,3,,,,,0,,0,,
116,81,6,430249,296421,205,2885,622,2263,44.50617284,600.8333333,16,18,,,,,0,,0,,
123,46,18,301330,94739,177,2724,286,2438,57.39130435,146.6666667,12,12,,,,,0,,0,,
3943,757,148,1515745,157832,1943,2351,116,2235,6.285336856,32.14864865,117,116,,,,,0,,0,,
162,70,3,36375,1378,100,1907,863,1044,29.3,683.6666667,12,13,11,3,21,1.909090909,2,8,57,400.0306829,
53,29,,18949,590,39,1933,1572,361,81.75862069,,3,3,,,,,0,,0,,
50,24,15,233157,150710,111,2576,260,2316,98.125,157,6,5,,,,,0,,0,,
184,19,,65081,3026,41,1190,372,818,70.63157895,,6,8,4,1,58,14.5,0,2,58,1353.00831,
3,4,,32802,32091,10,1232,222,1010,26.5,,,1,,,,,0,,0,,
356,71,5,33830,23212,196,2473,2194,279,29.56338028,419.8,11,12,4,0,8,2,3,0,8,2902.008553,
108,31,21,111234,1600,73,3422,41,3381,119.6451613,176.6190476,24,23,1,0,1,1,0,0,1,,
15,5,2,3479,892,23,2013,2013,0,484.2,1210.5,4,4,,,,,0,,0,,
444,112,,191367,135126,268,,,,20.97321429,,10,10,,,,,0,,0,,
,1,,10,324,2,1914,1374,540,1376,,,1,,,,,0,,0,,
9,7,,11109,3227,24,3709,2367,1342,438.2857143,,1,1,,,,,0,,0,,
211,119,2,27976,8365,188,1941,503,1438,15.76470588,938,26,28,,,,,0,,0,,
147,37,23,153839,15391,224,4811,61,4750,72.54054054,116.6956522,5,6,1,0,1,1,6,0,7,,
37,26,66,54556,16164,476,1898,1760,138,25.46153846,10.03030303,4,4,,,,,0,,0,,
38,15,6,74468,49123,85,3226,894,2332,155.2,388,5,5,,,,,1,,0,,
131,24,2,406384,165293,201,1233,1233,0,99.08333333,1189,9,9,,,,,0,,0,,
1,,,12,,,3923,435,3488,,,1,1,,,,,0,,0,,
932,375,5,305024,204266,1586,4353,2279,2074,4.794666667,359.6,50,49,,,,,0,,0,,
608,185,138,197171,101155,501,2629,467,2162,20.03783784,26.86231884,34,34,5,0,2,0.4,1,5,4,1047.034201,
1032,222,43,1209667,507601,586,1334,73,1407,6.792792793,35.06976744,25,24,,,,,0,,0,,
424,164,64,244672,205311,409,2833,2114,719,10.51219512,26.9375,33,33,24,8,38,1.583333333,4,13,46,1661.989688,
54,15,7,20752,1020,28,2243,1838,405,138.3333333,296.4285714,6,6,,,,,0,,0,,
227,28,16,22252,1972,50,4105,666,3439,151.3076923,245.875,6,5,,,,,0,,0,,
478,278,10,355217,18664,597,2463,1036,1427,8.21942446,228.5,29,29,,,,,0,,0,,
56,24,15,28630,4039,80,1576,1211,365,37.5,60,7,7,,,,,0,,0,,
82,14,2,53317,12999,33,2766,1338,1428,184.9285714,1294.5,3,2,6,3,11,1.833333333,3,2,32,3003.844734,
20,11,,684,306,19,,,,302.6363636,,5,5,,,,,0,,0,,
34,10,,271732,149172,52,,,,241.9,,1,2,2,2,8,4,1,2,32,0,
89,40,,473704,89813,176,2391,659,1732,52.84615385,,10,9,,,,,1,,4,,
243,158,33,193392,45281,257,2262,899,1363,24.65189873,118.030303,17,17,,,,,0,,0,,
